__quarterly__,obs_ni_us,obs_l_ne_cross,obs_l_poil_us,obs_l_cpi_tw,obs_l_y_tw_gap,obs_ri_us_tnd,obs_l_poil_us_tnd,l_cpi_tw,dl_cpi_tw,d4l_cpi_tw,l_y_tw_gap,ni_us,ni_us_tnd,ri_us_tnd,dl_ne_cross,l_ne_cross,l_poil_us,dl_poil_us,l_poil_us_tnd,l_poil_us_gap,shk_l_y_tw_gap,shk_dl_cpi_tw,shk_ni_us,shk_ri_us_tnd,shk_l_poil_us_tnd,shk_l_poil_us_gap,shk_dl_ne_cross,tune_l_y_tw_gap,tune_dl_cpi_tw,tune_ni_us,tune_ri_us_tnd,tune_l_poil_us_tnd,tune_l_poil_us_gap,tune_dl_ne_cross,ttrend,__eof__
,obs_ni_us,obs_l_ne_cross,obs_l_poil_us,obs_l_cpi_tw,obs_l_y_tw_gap,obs_ri_us_tnd,obs_l_poil_us_tnd,"Foreign CPI, TW","Foreign CPI, TW, Q/Q PA","Foreign CPI, TW, Y/Y","Foreign output gap, TW","Foreign interest rate, US, % PA","Foreign interest rate trend, US, % PA","Foreign real interest rate trend, US, % PA","Nominal cross rate, Log TW/USD, Q/Q PA","Nominal cross rate, Log TW/USD","Oil prices, USD Log","Oil prices, % Q/Q PA","Oil prices trend, USD Log","Oil prices gap, USD Log",shk_l_y_tw_gap,shk_dl_cpi_tw,shk_ni_us,shk_ri_us_tnd,shk_l_poil_us_tnd,shk_l_poil_us_gap,shk_dl_ne_cross,tune_l_y_tw_gap,tune_dl_cpi_tw,tune_ni_us,tune_ri_us_tnd,tune_l_poil_us_tnd,tune_l_poil_us_gap,tune_dl_ne_cross,Time trend,__eof__
2014Q1,0.1,-15.4971016,468.148287,559.927031,0.959962727,-0.311994375199313,445.001975724597,559.927031,5.88787999999991,4.87545499999964,0.959962727,0.1,1.68800562480069,-0.311994375199313,6.38956039999999,-15.4971016,468.148287,-5.41120800000004,445.001975724597,23.1463112754034,0.3570525662,0.65499680000039,-0.317601124960137,-0.0145686308152469,-2.52535167419194,7.76467815455537,0.889560399999993,0,0,0,0,0,0,0,-24,__eof__
2014Q2,0.1,-15.0790332,469.87516,561.457116,0.843446767,-0.310225630916112,442.492071813216,561.457116,6.12033999999978,5.27639999999967,0.843446767,0.1,1.68977436908389,-0.310225630916112,1.6722736,-15.0790332,469.87516,6.90749200000029,442.492071813216,27.383088186784,0.0754765854,-0.189964000000145,-0.317954873816778,-0.0138309744767645,-2.50990391138051,11.1806702940016,-3.8277264,0,0,0,0,0,0,0,-23,__eof__
2014Q3,0.1,-10.6094118,462.575682,562.86059,0.676421774,-0.307767167838295,438.113460745067,562.86059,5.61389599999935,5.54080499999951,0.676421774,0.1,1.69223283216171,-0.307767167838295,17.8784856,-10.6094118,462.575682,-29.1979120000001,438.113460745067,24.4622212549327,0.00166436039999995,-0.882376000000479,-0.318446566432341,-0.0130528184679884,-4.37861106814873,5.29405952418389,12.3784856,0,0,0,0,0,0,0,-22,__eof__
2014Q4,0.1,-2.97275165,433.020689,564.407798,0.34701309,-0.304610187255899,429.951772993314,564.407798,6.18883199999998,5.95273699999966,0.34701309,0.1,1.6953898127441,-0.304610187255899,30.5466406,-2.97275165,433.020689,-118.219972,429.951772993314,3.0689160066865,-0.1941243292,0.0977152000004962,-0.31907796254882,-0.0122313778095188,-8.16168775175382,-14.0546388717664,25.0466406,0,0,0,0,0,0,0,-21,__eof__
2015Q1,0.1,-8.65387614,398.990954,567.591498,-0.519794331,-0.300743390501577,421.064867828666,567.591498,12.7348000000005,7.6644669999998,-0.519794331,0.1,1.69925660949842,-0.300743390501577,-22.72449796,-8.65387614,398.990954,-136.11894,421.064867828666,-22.0739138286656,-0.797404803,6.1837344000005,-0.319851321899685,-0.0113637126084728,-8.88690516464781,-24.2221550333462,-28.22449796,0,0,0,0,0,0,0,-20,__eof__
2015Q2,0.1,4.47821428,412.874599,569.158787,-0.735601483,-0.29615293851326,419.736689950099,569.158787,6.26915599999981,7.70167099999981,-0.735601483,0.1,1.70384706148674,-0.29615293851326,52.52836168,4.47821428,412.874599,55.5345800000001,419.736689950099,-6.86209095009866,-0.3197660182,-5.51868400000057,-0.320769412297348,-0.0104467175367623,-1.32817787856698,8.58964872996729,47.02836168,0,0,0,0,0,0,0,-19,__eof__
2015Q3,0.1,8.15477284,391.262283,570.469359,-0.774238546,-0.290822402304886,413.253281323768,570.469359,5.24228800000017,7.60876900000001,-0.774238546,0.1,1.70917759769511,-0.290822402304886,14.70623424,8.15477284,391.262283,-86.4492639999997,413.253281323768,-21.9909983237675,-0.1857573596,-1.37303679999968,-0.321835519539023,-0.00947711071728868,-6.48340862633104,-17.1875346586985,9.20623423999999,0,0,0,0,0,0,0,-18,__eof__
2015Q4,0.133333333,-0.37821433,377.092016,571.920636,-0.717342079,-0.284732704167918,408.299367197253,571.920636,5.80510800000022,7.51283800000007,-0.717342079,0.133333333,1.71526729583208,-0.284732704167918,-34.13194868,-0.37821433,377.092016,-56.6810680000002,408.299367197253,-31.2073511972534,-0.0979512422000001,0.0112776000000849,-0.289720126166416,-0.00845142197827693,-4.95391412651423,-15.8136523706161,-39.63194868,0,0,0,0,0,0,0,-17,__eof__
2016Q1,0.366666667,7.52855642,353.68931,573.048451,-0.865776801,-0.278019944128499,402.567996540474,573.048451,4.51125999999902,5.45695299999971,-0.865776801,0.366666667,1.7219800558715,-0.278019944128499,31.627083,7.52855642,353.68931,-93.610824,402.567996540474,-48.8786865404738,-0.2919031378,-1.73282640000116,-0.0843960105743001,-0.0075238751689769,-5.73137065677959,-27.0335407023964,26.127083,0,0,0,0,0,0,0,-16,__eof__
2016Q2,0.4,7.369553,382.755385,574.144074,-0.532571745,-0.271639044944593,405.587100030214,574.144074,4.38249200000095,4.98528699999999,-0.532571745,0.4,1.72836095505541,-0.271639044944593,-0.636013680000005,7.369553,382.755385,116.2643,405.587100030214,-22.831715030214,0.1600496958,-0.826515999998264,-0.239005524611081,-0.00752009802251847,3.01910348974011,11.3833655481177,-6.13601368,0,0,0,0,0,0,0,-15,__eof__
2016Q3,0.4,6.59375421,382.428409,575.33215,-1.50428877,-0.264840853920277,404.665718126916,575.33215,4.75230399999934,4.86279099999979,-1.50428877,0.4,1.73515914607972,-0.264840853920277,-3.10319516,6.59375421,382.428409,-1.30790399999977,404.665718126916,-22.2373091269156,-1.078231374,-0.353689600001417,-0.267031829215944,-0.00678376122291432,-0.921381903298324,-6.25510860576582,-8.60319516,0,0,0,0,0,0,0,-14,__eof__
2016Q4,0.433333333,10.7662664,391.362173,576.448809,-0.253062534,-0.257474724899466,405.549416185622,576.448809,4.46663600000024,4.52817299999979,-0.253062534,0.433333333,1.74252527510053,-0.257474724899466,16.69004876,10.7662664,391.362173,35.7350559999998,405.549416185622,-14.1872431856221,0.950368482,-0.935207199999241,-0.235171722020107,-0.00587591367520271,0.883698058706426,1.37887320321883,11.19004876,0,0,0,0,0,0,0,-13,__eof__
2017Q1,0.733333333,16.7290826,399.12038,577.806114,-0.050041681,-0.249672189629348,406.529701901074,577.806114,5.429220000001,4.75766300000029,-0.050041681,0.733333333,1.75032781037065,-0.249672189629348,23.8512648,16.7290826,399.12038,31.0328280000005,406.529701901074,-7.40932190107439,0.1524083462,0.255911200000809,0.0366011045258696,-0.00507120097485498,0.980285715452407,2.52174832886108,18.3512648,0,0,0,0,0,0,0,-12,__eof__
2017Q2,0.933333333,10.9947977,391.760738,578.821425,0.212992388,-0.242700060090219,405.40027371676,578.821425,4.06124399999925,4.67735099999986,0.212992388,0.933333333,1.75729993990978,-0.242700060090219,-22.9371396,10.9947977,391.760738,-29.4385680000002,405.40027371676,-13.6395357167602,0.2530257328,-1.88213200000155,-0.00479332138195629,-0.0055114799423383,-1.12942818431428,-8.45301038600809,-28.4371396,0,0,0,0,0,0,0,-11,__eof__
